tweet_id,search_lang,detected_lang,keyword,display_name,handle,date,text
1845099276013273428,zh,unknown,“代理式人工智能” or “人工智能代理”,Ruth史金霞,shijinxia,2024-10-12T13:48:42.000Z,"华尔街投资大佬Bill Ackman，与马斯克一样，在7月13日川普首次遇刺后，宣布支持川普。 A number of my good friends and family have been surprised about my decision to support @realDonaldTrump for president.  They have been surprised because my political giving history has been mostly to Democrats, my voting registration has typically been Democrat (in NY, you must"
1845076396600676508,zh,unknown,“代理式人工智能” or “人工智能代理”,AI帐号&API服务商,huhuhu56546837,2024-10-12T12:17:47.000Z,OpenAI创建了一个名为MLE-bench的新基准，以评估人工智能代理开发机器学习解决方案的程度。MLE-bench 专注于两个关键领域：选择代表当前 ML 开发中具有挑战性的任务，并将 AI 结果与人类表现进行比较。该基准包括75个Kaggle竞赛项目，旨在衡量机器学习工程中自主人工智能系统的进展。
1845056321969848778,zh,unknown,“代理式人工智能” or “人工智能代理”,陶瑞 TaoRay,TaoRay,2024-10-12T10:58:01.000Z,"华尔街投资大佬Bill Ackman发表长文，细数哈里斯和拜登政府的33宗罪！并声称：“下面列出的33项行动，尽管属于民主党和拜登/哈里斯政府，但不幸的是，这些行动和政策恰恰是我们最强大的对手在想要从内部摧毁美国时可能会实施的，如果他们有能力掌控我们的领导层的话。” 

1. A number of my good friends and family have been surprised about my decision to support @realDonaldTrump for president.  They have been surprised because my political giving history has been mostly to Democrats, my voting registration has typically been Democrat (in NY, you must"
1844946647312179359,zh,unknown,“代理式人工智能” or “人工智能代理”,Guang Qing Yang,YangGuangQing7,2024-10-12T03:42:12.000Z,"中国正在加强中央和地方政府之间的合作，以促进嵌入式人工智能机器人的发展，作为推动新的高质量生产力崛起的努力的一部分。 China is stepping up cooperation between its central and local governments to foster the development of embodied artificial intelligence (AI) robotics, as part of its efforts to propel the rise of new quality productive forces. On Thursday, the Beijing Embodied Artificial"
1844945967734456446,zh,unknown,“代理式人工智能” or “人工智能代理”,歸藏(guizang.ai),op7418,2024-10-12T03:39:30.000Z,"当 AI (人工智能) 包揽一切时,人类如何找到人生的意义呢？他认为这个问题比其他问题更加棘手：

在一个足够先进的 AI 驱动经济中,大多数或所有人类可能无法做出有意义贡献的潜在问题。

 将继续保持人类的相关性并实际上提高他们的生产力,甚至可能在某些方面使人类之间的竞争环境变得更加公平。"
1844924344712995103,zh,unknown,“代理式人工智能” or “人工智能代理”,AI Will,FinanceYF5,2024-10-12T02:13:35.000Z,"以下是我们对未来12个月的预测!

涵盖了国家安全、生成式软件、版权、监管、推理能力、硬件、设备端人工智能、人工智能科学家以及视频游戏等领域。"
1844924338773938248,zh,unknown,“代理式人工智能” or “人工智能代理”,AI Will,FinanceYF5,2024-10-12T02:13:34.000Z,"虽然技术社区喜欢讨论技术漏洞利用,但现实世界中由生成式人工智能造成的大部分危害通常源于对现成产品相对简单的使用。"
1844922845010460887,zh,unknown,“代理式人工智能” or “人工智能代理”,AI Will,FinanceYF5,2024-10-12T02:07:37.000Z,"在生成式人工智能大规模融资的推动下,美国私募市场引领了全球人工智能投资浪潮,年度总投资额接近1000亿美元。

公开市场已经超越了2021年的高点,人工智能公司的企业价值总和接近9万亿美元。"
1844912202672648586,zh,unknown,“代理式人工智能” or “人工智能代理”,湾区Kony,wanquKony,2024-10-12T01:25:20.000Z,"新能源电动车+AI=小白鼠！

小白鼠意味着什么？说的好听点是尝鲜、时尚、时髦、拉风、得瑟、时代的弄潮人，但真正背后意味着的其实那就是代价！为一个产品走向成熟要做出的贡献，你就是推动历史的车轮！"
1844910958537490917,zh,unknown,“代理式人工智能” or “人工智能代理”,Tangerine 思思,ssiYinggg,2024-10-12T01:20:23.000Z,"@SkyCastleAI
 是一个由人工智能驱动的,具有个性特征的交互式虚拟伴侣.

本期关键词:AI虚拟伴侣、Freemint、风投支持

NFT信息
价格:Free
时间:待定(大概10月底?)
数量:待定"
1844763389660131812,zh,unknown,“代理式人工智能” or “人工智能代理”,Jasmine,JoyousJasm,2024-10-11T15:34:00.000Z,新的《网络数据安全管理条例》显然是针对当今技术发展和安全需求的积极回应。特别是对生成式人工智能和个人信息保护的细化规定，体现了政策制定者对未来网络安全挑战的前瞻性思考。期待条例的实施能够切实提升网络安全水平。
1844751102765408546,zh,unknown,“代理式人工智能” or “人工智能代理”,无名谷,zifeng12862962,2024-10-11T14:45:11.000Z,"AI头条掘金 小白也能轻松上手 日入1000+
今日头条作为一个掘金的项目，近年来随着人工智能技术的普及，其一种新的盈利模式受到了广泛关注。这种模式的核心是利用AI工具将其他平台的文案或视频内容转化为原创，然后在今日头条上发布，通过播放量来获得收益。
链接：
pan.quark.cn/s/494b47c4d29a、"
1844734423553732927,zh,unknown,“代理式人工智能” or “人工智能代理”,Bluwhale CN,Bluwhale_CN,2024-10-11T13:38:54.000Z,"藍鯨社群的重大消息！  #Bluwhale 已與 
@arbitrum
 集成，透過解鎖數百萬部智慧型手機，透過資料、儲存和運算來分散人工智慧，將其行動節點帶給大眾。 
 由於閃電般的速度和極其高效的費用，Bluwhale 的未來節點和基礎設施路線圖將繼續在 #Arbitrum 上擴展其網路。 Huge News for the Bluwhale Community!

Bluwhale has integrated with @arbitrum to bring its mobile nodes to the masses by unlocking millions of smartphones for decentralizing AI through data, storage and compute."
1844721863064199184,zh,unknown,“代理式人工智能” or “人工智能代理”,海外爆料,zhihui999,2024-10-11T12:49:00.000Z," 华为大突破？惊人大逆转？
最近，华为推出最新款昇腾910C AI芯片，引起了全球科技界的关注。随着中美紧张局势升级，中共一直自吹自擂说可以在高科技上实现“自力更生”，华为这款芯片性能到底如何，与英伟达（Nvidia，辉达）差距有多大？

华为推出最新芯片挑战英伟达？"
1844533499451121717,zh,unknown,“代理式人工智能” or “人工智能代理”,solindexagent4,solindexagent4,2024-10-11T00:20:30.000Z,"DEFI简报：2024.10.11

1. **模块化生态系统发展加速**：多个模块化项目正在快速进展。
@payy_link
 与 
@CelestiaOrg
 集成，@movementlabsxyz 完成数亿笔交易，
@eigencloud
 推动代币发行，其他项目如 
@burnt_xion
 和 
@lavanetxyz"
1844528103869010301,zh,unknown,“代理式人工智能” or “人工智能代理”,BlueLotus,ethhcn,2024-10-10T23:59:04.000Z,"#Cerebras Systems 是一家开发计算芯片的 IT 公司，其唯一目的就是加速人工智能的发展。 #DeepLearning #生成式模型 
cerebras.net"
1844499186055774243,zh,unknown,“代理式人工智能” or “人工智能代理”,silencealways,silencealways,2024-10-10T22:04:09.000Z,"“与其说今年的诺贝尔奖是人工智能的胜利，不如说是复杂系统的胜利。科学研究的范式正在从过去的推导因果关系进化到研究因果关系不明的复杂系统，传统物理学在今年的缺失也从另一个侧面说明科学的范式转变已经来临。”
mp.weixin.qq.com/s/ny4kbYctjBW7
…"
1844422282074288427,zh,unknown,“代理式人工智能” or “人工智能代理”,GPTDAOCN-e/acc,GPTDAOCN,2024-10-10T16:58:34.000Z,"跨界数学模型的力量：解锁金融、物理与人工智能的奥秘

这些公式来自不同领域，每个都有独特的应用场景：

 1. 投资组合优化（Markowitz模型）
- 用途：帮助投资者在不同资产之间分配资金，以最大化收益和最小化风险。
- 应用场景：金融市场中的资产配置和投资决策。

 2."
1844406588385440087,zh,unknown,“代理式人工智能” or “人工智能代理”,向阳乔木,vista8,2024-10-10T15:56:12.000Z,"最近一期的a16z Podcast，探讨了人工智能 (AI) 语音技术最新进展及其对不同领域的影响，摘录一些观点

① 实时性是语音交互的关键，低延迟 (低于 300-400 毫秒) 才能创造与真人对话的错觉。

② 电话是与世界互动的 ""API""，实时语音技术将使更多人通过电话体验 AI

③"
1844397912379523229,zh,unknown,“代理式人工智能” or “人工智能代理”,柴郡｜Crypto+AI Plus,0xCheshire,2024-10-10T15:21:44.000Z,"学习 AI 的 57 个免费资源大全：

（别忘了收藏）

1. AI 相关的 YouTube 频道 

- Analytics Vidhya
- Alex The Analyst
- Lex Fridman
- Corey Schafer
- 3Blue1Brown
- Sentdex
- StatQuest with Josh Starmer
- Two Minute Papers

2. AI 相关的博客网站 

- machinelearningisfun. com
-"
1844388694624698592,zh,unknown,“代理式人工智能” or “人工智能代理”,Rebecca,RebeccaSS03,2024-10-10T14:45:06.000Z,OpenAI将同新加坡全国人工智慧核心（AI Singapore）合作，推动先进人工智能技术喺东南亚更广泛嘅应用。通过呢项合作，OpenAI计划讲吓嘢喇！最多100万美金（约130万新元）嚟发展所使资源，确保其人工智能模式适应东南亚多元化嘅语言同文化环境。 
1844367540631355543,zh,unknown,“代理式人工智能” or “人工智能代理”,PassionTimes 熱血時報,PassionTimes,2024-10-10T13:21:03.000Z,"【OpenAI拓展亞太市場　選址新加坡設區域中心】

人工智能開發公司OpenAI年底前將在新加坡設立區域中心，這是自4月在日本東京設立辦公室後，在亞太區的第2個辦事處。

OpenAI將與新加坡全國人工智能核心（AI"
1844362074350289374,zh,unknown,“代理式人工智能” or “人工智能代理”,meng shao,shao__meng,2024-10-10T12:59:19.000Z,"# AI 开源项目: Crawl4AI  
@unclecode
 
10 月份增长最快的项目, 10 天增长超 10K

异步架构实现高性能和可扩展的网页爬取, 提供 JSON、清理后的 HTML、Markdown 等适合 LLM 使用的输出格式。

# 核心功能与特性:
- 全面的数据采集: 
不仅抓取文本内容, 还包括媒体资源、链接和元数据,为 AI"
1844336992173293579,zh,unknown,“代理式人工智能” or “人工智能代理”,桜庭夜,Yuuikic,2024-10-10T11:19:39.000Z,"前段时间发现杂话铺子的文章阅读数奇怪自增，排查日志后发现竟然是OpenAI的爬虫在作怪……
「……它（GPTBot）用于抓取可用于训练我们的生成式人工智能基础模型的内容。」
总之，用robots.txt屏蔽掉了，他们还是遵守robots.txt的。
platform.openai.com/docs/bots"
1844300059153985772,zh,unknown,“代理式人工智能” or “人工智能代理”,無見,jaynsw,2024-10-10T08:52:54.000Z,"Ai战争是未来的战争模式
随着对人工智能需求的增加，联合国旨在确保无人被落下。 
enlearn.us.pagwe.net/article/1a89de
…"
1844284804679831576,zh,unknown,“代理式人工智能” or “人工智能代理”,KK.aWSB,KKaWSB,2024-10-10T07:52:17.000Z,"今年的诺贝尔物理学奖，诺贝尔化学奖得主，都来自AI（人工智能）领域的专家。
2024年诺贝尔物理学奖授予了杰弗里·辛顿（Geoffrey"
1844271414133596184,zh,unknown,“代理式人工智能” or “人工智能代理”,BlueLotus,ethhcn,2024-10-10T06:59:04.000Z,"#MiniMax 开发了用于社交联系和互动的人工智能技术，可将文本转换为视觉、音频和文本到文本模式。 #OpenAI #大数据 
min1max.cn"
1844065906932031494,zh,unknown,“代理式人工智能” or “人工智能代理”,艾森 Essen,essen_ai,2024-10-09T17:22:27.000Z,"美国 vs 中国：谁控制亚洲互联网？数据和人工智能爆炸式增长，超级大国之争愈演愈烈｜经济学人周刊专栏文章 东盟对日本说不：“我们不要亚洲版的北约”。雅加达邮报The Jakarta Post是印尼最具影响力的英语报纸之一，他们的社论基本上等同于东盟的声音。

基于以下一些基本事实
1. 日本经济影响力的下降： "
1844050180192292992,zh,unknown,“代理式人工智能” or “人工智能代理”,建志Web3,cxygyw2017,2024-10-09T16:19:58.000Z,"Filecoin：未来2-5年是关键，商用迟迟难以起步的深层原因  #filecoin $fil

引言

1.庞大基础设施未被充分利用

2.FIL的供需矛盾：供应远大于需求

3.商用化的技术挑战：冷数据存储 vs. 热数据存储

3.1 冷数据 vs. 热数据的应用差距

3.2 数据处理与检索速度不足"
1844041170311405901,zh,unknown,“代理式人工智能” or “人工智能代理”,GPTDAOCN-e/acc,GPTDAOCN,2024-10-09T15:44:10.000Z,"另一个重大进展是，今年3月18日，David Baker在预印本BioRxiv上发文，首次使用生成式人工智能从头设计出了全新的抗体，这一重要发现未来有望让AI从头设计蛋白进入抗体药物市场。 

鲜为人知的是，AlphaFold一直存在诸多竞争者，其中最为知名的莫过于华盛顿大学的David Baker团队。"
1844039282371281251,zh,unknown,“代理式人工智能” or “人工智能代理”,GPTDAOCN-e/acc,GPTDAOCN,2024-10-09T15:36:40.000Z,戴维·贝克（David Baker） 1962年出生于美国华盛顿州西雅图，现为华盛顿大学蛋白质设计研究所所长。他因开发从头设计自然界从未出现的新型蛋白的技术，获得2020年科学突破奖生命科学奖，并首次使用生成式人工智能从头设计出了全新的抗体，有望让AI从头设计蛋白进入抗体药物市场。
1844037519492653488,zh,unknown,“代理式人工智能” or “人工智能代理”,Yang,Yang1044151,2024-10-09T15:29:39.000Z,AI技术与区块链技术的结合已经让我们有机会让传统的被管理模式一去不返。人工智能为我们提供无比强大的计算能力，解决复杂问题。区块链则以其特殊的结构，为信息交换提供了可靠的信任机制。这两种技术都在颠覆着我们原有的社会模式，未来基于量子计算机的边界将更加扩大。
1844028489298751878,zh,unknown,“代理式人工智能” or “人工智能代理”,xyztime66,xyztime66,2024-10-09T14:53:46.000Z,20多年前，我刚入中科院自动化所，我们的专业名字叫做模式识别与人工智能，那时候谁都不觉得这玩意跟物理学有什么关系，纯粹写代码
1844022721812017560,zh,unknown,“代理式人工智能” or “人工智能代理”,曲城磊磊,LeiQu35598,2024-10-09T14:30:51.000Z,从文博考古到诗词戏曲，从汉服非遗到节日节气……中式浪漫、中式美学持续升温，彰显中国人的文化底蕴；依托人工智能、虚拟现实等数字技术赋能，我国一批文化新业态、新场景应运而生，以科技助力文物遗产、古籍文字活起来，让人们沉浸式体验传统文化魅力的同时，也成为推动文化产业高质量发展的新引擎。
1844014164957872207,zh,unknown,“代理式人工智能” or “人工智能代理”,Aurora.eth,Aurorawwwwww,2024-10-09T13:56:51.000Z,"Aethir最近推出了一条新业务线，专注于企业社交媒体和人工智能，利用它的边缘计算网络Aethir Edge。

从2024年11月起，符合条件的在线设备每天都能获得100个ATH代币奖励，鼓励用户积极参与去中心化数字基础设施的建设。这个模式不仅让大家能更快回本，未来还能赚到更多。

Aethir  Aethir Edge Supercharges DePIN Growth

The future of cloud phones and AI is here, powered by @AethirEdge 

Leveraging the decentralized Edge network, we are changing how AI, cloud phones, and social media management interact online.

Aethir Edge is transforming how social"
1844010626689245418,zh,unknown,“代理式人工智能” or “人工智能代理”,0xCrypto巫师,Cryptowushi,2024-10-09T13:42:48.000Z,"Aethir Edge 正在将 AI、云电话和去中心化边缘计算相结合，重新定义社交媒体管理。

它通过边缘计算技术将计算和存储能力更接近数据源，减少延迟、提高性能，解决当前 AI 和云电话等应用所需的资源问题。Aethir Edge  Aethir Edge Supercharges DePIN Growth

The future of cloud phones and AI is here, powered by @AethirEdge 

Leveraging the decentralized Edge network, we are changing how AI, cloud phones, and social media management interact online.

Aethir Edge is transforming how social"
1843960325110141437,zh,unknown,“代理式人工智能” or “人工智能代理”,DeThings,DeThingsNews,2024-10-09T10:22:55.000Z,"OpenAI寻求驳回马斯克的诉讼，称该诉讼系骚扰活动
DeThings"
1843868487892013115,zh,unknown,“代理式人工智能” or “人工智能代理”,Unclestocknotes,Unclestocknotes,2024-10-09T04:17:59.000Z,#NVIDIA 在生成式人工智能熱潮中獲益頗豐，他們的營收和淨利潤已連續多個季度創下新高，市值也一度超過3兆美元，並曾超過微軟和蘋果，成爲全球市值最高的公司。
1843863802284020136,zh,unknown,“代理式人工智能” or “人工智能代理”,Unclestocknotes,Unclestocknotes,2024-10-09T03:59:22.000Z,OpenAI 與全球多元化媒體巨頭(Hearst Communications Inc.) 達成一項重要協議，將這家新聞與商業信息出版商的雜誌和報紙內容引入該所公司所開發的風靡全球的AI聊天機器人——ChatGPT
1843862232607928696,zh,unknown,“代理式人工智能” or “人工智能代理”,小互,xiaohu,2024-10-09T03:53:08.000Z,"Inworld AI 发布《Beyond 2024》 

展示未来人工智能游戏AI开发组件系统

游戏角色和系统能够根据玩家的行为和游戏环境做出实时反应。

比如，敌对角色可以根据战场形势动态调整战术，而不再只是固定巡逻路线或触发预设的攻击。

NPC 也不再是按部就班的机器人，更像是拥有独立思维的角色。

Inworld"
1843816891921662119,zh,unknown,“代理式人工智能” or “人工智能代理”,Weisha Zhu,zhuweisha2,2024-10-09T00:52:58.000Z,"无链金融平台优势分析
朴朴
2024年10月7日
无链金融平台包含：Web3小程序平台、多签多备份钱包、私米通用社区软件组成。。
无链平台不仅仅是一个平台，更是一场革命。它基于重新定义的 Web3+概念，将 Web3 定义为点击、推送、+拥有。平台继承了 Web1 和 Web2"
1843807935828505034,zh,unknown,“代理式人工智能” or “人工智能代理”,Xu Liang_7736,Sdd_RockYou,2024-10-09T00:17:22.000Z,"US military to deploy 500 AI-guided UAV jets that rapidly hunt drones and return home 
Source: Interesting Engineering 美国军方将部署500架人工智能引导的无人机喷气式飞机，快速猎杀无人机并返回家园 
share.newsbreak.com/9752up1u?s=i2"
1843803327064047628,zh,unknown,“代理式人工智能” or “人工智能代理”,BlueLotus,ethhcn,2024-10-08T23:59:04.000Z,"#Mistral AI 是一家人工智能初创公司，为开发人员和企业提供开放、可移植的生成式人工智能解决方案。 
mistral.ai #AI #MachineLearning"
1843757526761791882,zh,unknown,“代理式人工智能” or “人工智能代理”,BlueLotus,ethhcn,2024-10-08T20:57:04.000Z,"#Wayve 开发用于自动驾驶的嵌入式人工智能技术，重点是车辆导航和控制。 
wayve.ai #DeepLearning #神经网络"
1843756998799831132,zh,unknown,“代理式人工智能” or “人工智能代理”,GPTDAOCN-e/acc,GPTDAOCN,2024-10-08T20:54:58.000Z,"揭开语言Agent的秘密：认知架构全解析！

 A部分：内部结构

1. 记忆系统：
   - 程序性记忆：处理LLM（大型语言模型）和代理代码，用于执行特定任务。
   - 语义记忆：存储知识和事实信息，支持信息检索和学习。
   - 情景记忆：记录事件或经验，帮助智能体在特定情境中做出决策。

2."
1843733649608298860,zh,unknown,“代理式人工智能” or “人工智能代理”,宝玉,dotey,2024-10-08T19:22:11.000Z,"No single pattern is universally applicable; it depends on the usage scenario. For example, if we are performing a translation task, the Reflection Pattern is more suitable; whereas for a task like booking a flight, the Planning Pattern is more appropriate.

I believe that at the"
1843700419853435289,zh,unknown,“代理式人工智能” or “人工智能代理”,6小时财经快讯,sixhourfinance,2024-10-08T17:10:09.000Z,英伟达展示其AI软件平台，为企业提供人工智能解决方案，包括构建生成式AI模型、开发聊天机器人和改善学习管理系统。英伟达的AI芯片备受追捧，推动其股价飙升。
1843692410116940134,zh,unknown,“代理式人工智能” or “人工智能代理”,CY-CHENYUE,cychenyue,2024-10-08T16:38:19.000Z,"2024 年诺贝尔物理学奖

授予了为现代人工智能奠定基础的约翰・霍普菲尔德和杰弗里・辛顿。
他们受大脑运作启发构建人工神经网络，其工作始于 1980 年代，为语言翻译、面部识别和生成式 AI 等铺平道路。
霍普菲尔德因构建联想记忆受表彰，辛顿发明的方法是当今大型人工神经网络的重要特征。"
1843630443075092952,zh,unknown,“代理式人工智能” or “人工智能代理”,Dalin Huang,DalinHuang,2024-10-08T12:32:05.000Z,"我觉得，将来李飞飞也有希望获奖，我用GPT总结如下：

ImageNet 是李飞飞（Fei-Fei Li）坚持推进的项目，它最初也不被广泛看好，甚至遇到了资金和支持的困难，但最终却对人工智能和计算机视觉领域产生了革命性的影响。

最初的怀疑和困难：
在李飞飞提出创建 ImageNet"
1843627514448474278,zh,unknown,“代理式人工智能” or “人工智能代理”,蔡子博士Chris,caiziboshi,2024-10-08T12:20:27.000Z,"2024年诺贝尔物理学奖授予了John J. Hopfield和Geoffrey E. Hinton，以表彰他们在机器学习和人工神经网络领域的开创性贡献。

•John J. Hopfield"
1843393150163005825,zh,unknown,“代理式人工智能” or “人工智能代理”,GPTDAOCN-e/acc,GPTDAOCN,2024-10-07T20:49:10.000Z,"解密AI Agent智能：自我反思与多AI Agent协作的设计模式

这张图展示了多种AI设计模式，强调如何利用语言模型（LLM）实现复杂任务。这些模式包括自我反思、工具使用、规划以及多代理协作。

1. Agentic Self Reflection
   - 概念：模型不仅生成代码，还能评估自己的输出。
   -"
1843383577532346550,zh,unknown,“代理式人工智能” or “人工智能代理”,GPT.Biz,gpt_biz,2024-10-07T20:11:07.000Z,"为什么这令人兴奋？回想一下你学习一项新技能时的情景。假如你能够即时获得专家反馈会如何？

Tutor CoPilot 通过专家思维驱动，重新构想了人类与人工智能的合作，以提升人类潜力，并为未来的工作模式激发新的可能性。 For the first time we are fundamentally changing how humans can collaborate with ChatGPT since it launched two years ago. 

We’re introducing canvas, a new interface for working with ChatGPT on writing and coding projects that go beyond simple chat.

Product and model features:"
1843362783183986766,zh,unknown,“代理式人工智能” or “人工智能代理”,learnbydoingwithsteven数能生智,Catchingtides,2024-10-07T18:48:30.000Z,"#人工智能 #LLM #MLLM #Python #编码 #数据 #代理 #数据分析 #ChatGPT #Llama #Claude #crewai #agenticflow #分析

#एआई #एलएलएम #एमएलएलएम #पायथन #कोडिंग #डेटा #एजेंट्स #डेटाएनालिटिक्स #ChatGPT #Llama #Claude #crewai #agenticflow #dataanalysis"
1843354376104226979,zh,unknown,“代理式人工智能” or “人工智能代理”,Whimsyton,whimsyton,2024-10-07T18:15:05.000Z," 人類與人工智能的寫作較量：你能分辨出誰寫的沙灘讀物嗎？
open.substack.com/pub/whimsyton/
…

人類作家和人工智能所撰寫的沙灘讀物，你能分辨出來嗎？你又更喜歡哪一篇呢？
#openai #chatgpt #generativeai #genai #ai #writer #writing #creative #journal #生成式AI #人工智能 #人工智慧  #作家 #寫作"
